transaction_id,account_id,transaction_date,transaction_type,transaction_amount,currency,transaction_status,channel
T0006406,A000897,2026-06-17 18:12:00.530779,Deposit,162031.49,INR,FAILED,ATM
T0006407,A000555,2026-08-18 11:07:40.530779,Transfer,230943.26,INR,SUCCESS,Online
T0006408,A001323,2024-09-24 16:19:49.530779,Transfer,195662.73,INR,PENDING,Branch
T0006409,A000596,2026-02-02 16:30:01.530779,Deposit,162098.37,INR,FAILED,Branch
T0006410,A001027,2025-09-09 03:04:48.530779,Withdrawal,24363.16,INR,SUCCESS,Mobile
T0006411,A000455,2025-03-18 12:47:13.530779,Withdrawal,176477.03,INR,SUCCESS,Online
T0006412,A000724,2025-08-26 16:03:33.530779,Payment,171906.55,INR,FAILED,Branch
T0006413,A000120,2024-11-16 15:55:48.530779,Withdrawal,206839.84,INR,FAILED,Online
T0006414,A000876,2025-12-31 13:19:47.530779,Payment,11248.28,INR,FAILED,ATM
T0006415,A000740,2024-10-09 18:12:06.530779,Interest,37080.92,INR,SUCCESS,Online
T0006416,A001263,2025-11-24 18:06:11.530779,Payment,93175.81,INR,PENDING,Mobile
T0006417,A000522,2025-02-06 13:27:52.530779,Payment,67858.69,INR,SUCCESS,ATM
T0006418,A001378,2024-11-24 06:00:21.530779,Transfer,3598.63,INR,FAILED,Mobile
T0006419,A001066,2026-04-25 15:18:06.530779,Transfer,128747.84,INR,SUCCESS,ATM
T0006420,A000103,2026-05-10 13:32:51.530779,Deposit,1435.89,INR,SUCCESS,Mobile
T0006421,A001000,2024-09-27 18:07:49.530779,Deposit,96930.66,INR,SUCCESS,Online
T0006422,A001456,2026-05-19 07:16:34.530779,Interest,145473.22,INR,PENDING,Mobile
T0006423,A001160,2026-01-21 02:23:11.530779,Deposit,126537.74,INR,PENDING,Mobile
T0006424,A001251,2026-04-15 03:16:50.530779,Fee,119520.91,INR,PENDING,Mobile
T0006425,A000681,2024-12-27 14:28:39.530779,Deposit,24421.95,INR,PENDING,Online
T0006426,A000936,2026-01-09 12:36:38.530779,Payment,186142.42,INR,SUCCESS,Online
T0006427,A001460,2026-03-06 15:07:22.530779,Payment,170950.24,INR,FAILED,Mobile
T0006428,A000269,2025-01-27 14:24:40.530779,Transfer,149315.68,INR,SUCCESS,ATM
T0006429,A001259,2025-01-29 18:18:03.530779,Withdrawal,42097.01,INR,SUCCESS,Branch
T0006430,A000165,2025-12-10 11:41:55.530779,Payment,237035.41,INR,SUCCESS,Online
T0006431,A001259,2025-04-19 02:28:02.530779,Payment,225227.6,INR,PENDING,Mobile
T0006432,A000668,2025-01-16 08:08:29.530779,Withdrawal,178326.92,INR,PENDING,Branch
T0006433,A000374,2026-08-13 14:57:56.530779,Transfer,85737.42,INR,SUCCESS,Branch
T0006434,A000129,2025-11-27 12:53:47.530779,Deposit,215355.55,INR,SUCCESS,ATM
T0006435,A001283,2025-12-11 14:51:41.530779,Transfer,27651.6,INR,SUCCESS,Online
T0006436,A000961,2025-12-30 05:36:02.530779,Deposit,191840.15,INR,FAILED,Mobile
T0006437,A001096,2025-11-17 05:41:49.530779,Deposit,217125.13,INR,SUCCESS,ATM
T0006438,A000684,2025-01-22 07:57:31.530779,Deposit,47038.59,INR,FAILED,Branch
T0006439,A000638,2024-10-02 16:39:53.530779,Fee,104012.92,INR,PENDING,Branch
T0006440,A000618,2025-08-19 15:39:43.530779,Interest,186250.86,INR,FAILED,ATM
T0006441,A001104,2025-07-28 08:38:19.530779,Withdrawal,28813.6,INR,FAILED,Mobile
T0006442,A001351,2026-06-11 19:44:07.530779,Withdrawal,26522.49,INR,SUCCESS,ATM
T0006443,A001113,2025-08-19 18:00:05.530779,Payment,239605.04,INR,FAILED,Online
T0006444,A000447,2025-09-14 01:32:38.530779,Deposit,85176.36,INR,SUCCESS,ATM
T0006445,A000765,2026-08-02 13:14:13.530779,Deposit,136410.9,INR,PENDING,Branch
T0006446,A001270,2025-08-16 14:39:09.530779,Fee,229946.94,INR,PENDING,Mobile
T0006447,A000546,2026-04-01 17:17:01.530779,Transfer,119881.9,INR,FAILED,Online
T0006448,A000178,2025-05-11 10:38:25.530779,Withdrawal,84931.99,INR,SUCCESS,Mobile
T0006449,A000053,2025-06-16 02:36:23.530779,Payment,92224.2,INR,FAILED,Mobile
T0006450,A000913,2026-06-07 22:01:50.530779,Payment,209734.6,INR,FAILED,Branch
T0006451,A000863,2025-02-27 00:58:52.530779,Payment,157980.12,INR,SUCCESS,Mobile
T0006452,A000903,2025-04-27 13:06:49.530779,Interest,121799.55,INR,FAILED,ATM
T0006453,A001401,2024-12-26 00:38:52.530779,Fee,63056.54,INR,PENDING,Branch
T0006454,A001065,2025-01-22 03:30:21.530779,Withdrawal,246564.11,INR,SUCCESS,Online
T0006455,A000073,2025-05-01 09:27:17.530779,Fee,183961.0,INR,FAILED,Mobile
T0006456,A000995,2026-01-21 03:33:22.530779,Withdrawal,171901.79,INR,SUCCESS,Online
T0006457,A001361,2025-04-24 02:19:55.530779,Deposit,109341.96,INR,FAILED,ATM
T0006458,A000198,2025-12-10 12:31:23.530779,Fee,233030.59,INR,FAILED,Branch
T0006459,A000957,2026-07-09 22:04:56.530779,Fee,137321.97,INR,FAILED,ATM
T0006460,A001443,2026-02-14 22:12:40.530779,Interest,122950.98,INR,PENDING,ATM
T0006461,A000978,2026-01-09 20:34:54.530779,Deposit,24828.5,INR,PENDING,Online
T0006462,A000602,2026-01-02 21:20:00.530779,Payment,16852.39,INR,PENDING,Online
T0006463,A001451,2025-10-09 20:52:14.530779,Withdrawal,199999.6,INR,PENDING,ATM
T0006464,A001104,2024-12-27 00:11:04.530779,Interest,240689.52,INR,PENDING,Mobile
T0006465,A001374,2025-02-03 17:23:06.530779,Fee,240543.59,INR,FAILED,Branch
T0006466,A001171,2026-03-29 21:30:32.530779,Fee,75487.39,INR,SUCCESS,Online
T0006467,A000790,2025-05-12 06:14:52.530779,Transfer,15211.59,INR,SUCCESS,Online
T0006468,A000536,2025-08-10 04:31:10.530779,Deposit,24250.37,INR,SUCCESS,Online
T0006469,A000766,2025-12-17 14:14:51.530779,Deposit,249613.5,INR,SUCCESS,Mobile
T0006470,A001153,2025-08-31 05:54:07.530779,Transfer,150087.23,INR,FAILED,Branch
T0006471,A001459,2024-11-13 08:29:03.530779,Interest,188307.6,INR,FAILED,Online
T0006472,A000554,2024-10-21 19:05:16.530779,Interest,169959.73,INR,SUCCESS,Branch
T0006473,A000650,2024-11-14 10:23:20.530779,Withdrawal,130424.93,INR,FAILED,Branch
T0006474,A000294,2025-11-01 01:58:21.530779,Interest,187787.45,INR,FAILED,Branch
T0006475,A000312,2026-02-04 13:08:46.530779,Deposit,237463.98,INR,SUCCESS,ATM
T0006476,A000658,2025-07-24 22:24:14.530779,Payment,187679.48,INR,FAILED,Mobile
T0006477,A000405,2025-01-21 11:58:12.530779,Interest,229041.46,INR,PENDING,Mobile
T0006478,A001144,2026-08-21 10:30:13.530779,Interest,144137.73,INR,PENDING,ATM
T0006479,A000366,2025-05-28 01:50:46.530779,Deposit,8068.32,INR,FAILED,Online
T0006480,A000061,2025-08-05 01:10:01.530779,Withdrawal,69988.84,INR,PENDING,Branch
T0006481,A000829,2024-10-22 07:15:15.530779,Interest,62956.95,INR,SUCCESS,Branch
T0006482,A000159,2025-06-01 07:21:23.530779,Withdrawal,74805.25,INR,PENDING,Mobile
T0006483,A000599,2025-08-04 01:42:30.530779,Interest,110012.96,INR,PENDING,Branch
T0006484,A000154,2025-10-27 05:20:37.530779,Payment,195937.69,INR,FAILED,ATM
T0006485,A001249,2025-02-11 22:47:45.530779,Withdrawal,24726.68,INR,SUCCESS,Branch
T0006486,A000548,2025-02-06 17:28:41.530779,Fee,191761.46,INR,SUCCESS,ATM
T0006487,A000691,2024-12-17 16:54:38.530779,Deposit,183036.89,INR,FAILED,Branch
T0006488,A000461,2025-05-19 02:20:54.530779,Withdrawal,68537.41,INR,SUCCESS,ATM
T0006489,A000165,2026-05-13 13:36:35.530779,Fee,225093.64,INR,PENDING,ATM
T0006490,A000812,2024-12-23 21:39:02.530779,Payment,43007.82,INR,SUCCESS,ATM
T0006491,A000106,2025-09-14 17:03:34.530779,Payment,79171.85,INR,PENDING,Branch
T0006492,A000334,2026-02-21 15:17:56.530779,Withdrawal,110480.91,INR,FAILED,Branch
T0006493,A001385,2026-01-06 02:56:37.530779,Payment,30832.25,INR,SUCCESS,Mobile
T0006494,A001240,2026-08-31 23:18:13.530779,Deposit,123214.3,INR,PENDING,Branch
T0006495,A001305,2024-09-21 17:14:59.530779,Deposit,460.91,INR,SUCCESS,Branch
T0006496,A000330,2026-05-04 14:51:45.530779,Interest,69234.37,INR,FAILED,Mobile
T0006497,A000595,2025-12-17 17:50:37.530779,Withdrawal,119.48,INR,SUCCESS,Mobile
T0006498,A001018,2026-06-02 19:16:32.530779,Fee,159318.0,INR,SUCCESS,Branch
T0006499,A000698,2025-07-10 14:51:11.530779,Fee,76948.44,INR,PENDING,Online
T0006500,A000850,2026-07-26 19:06:31.530779,Fee,161419.0,INR,FAILED,Branch
T0006501,A001234,2026-09-03 09:19:22.530779,Interest,48433.26,INR,SUCCESS,Online
T0006502,A000290,2025-04-22 20:35:38.530779,Withdrawal,94584.17,INR,FAILED,Branch
T0006503,A001403,2024-10-16 23:01:42.530779,Withdrawal,117662.33,INR,FAILED,Branch
T0006504,A000588,2026-03-18 12:49:44.530779,Transfer,121079.46,INR,PENDING,Branch
T0006505,A000009,2025-08-18 07:14:02.530779,Fee,35913.61,INR,PENDING,Branch
T0006506,A000037,2025-07-11 06:53:50.530779,Fee,27994.99,INR,SUCCESS,Mobile
T0006507,A000944,2025-03-16 12:01:37.530779,Transfer,4862.81,INR,SUCCESS,Mobile
T0006508,A000806,2025-03-06 14:46:40.530779,Transfer,188140.9,INR,PENDING,ATM
T0006509,A000576,2024-09-23 20:15:17.530779,Transfer,92530.06,INR,PENDING,Branch
T0006510,A000587,2025-05-15 02:59:55.530779,Fee,37757.92,INR,FAILED,Branch
T0006511,A001347,2025-03-20 04:43:34.530779,Transfer,122878.91,INR,FAILED,Online
T0006512,A000312,2025-04-14 19:39:06.530779,Interest,241698.77,INR,SUCCESS,Branch
T0006513,A000101,2024-11-30 01:38:42.530779,Withdrawal,63841.42,INR,PENDING,Branch
T0006514,A001289,2025-06-26 03:33:03.530779,Payment,163845.13,INR,SUCCESS,Branch
T0006515,A001236,2026-06-09 16:50:41.530779,Withdrawal,164543.58,INR,PENDING,Mobile
T0006516,A000504,2026-06-09 06:49:21.530779,Fee,49003.33,INR,SUCCESS,Branch
T0006517,A001050,2025-12-03 19:35:47.530779,Withdrawal,137969.88,INR,FAILED,Mobile
T0006518,A000252,2025-09-08 18:05:48.530779,Payment,52677.36,INR,PENDING,Branch
T0006519,A000776,2026-03-25 03:09:39.530779,Transfer,45216.38,INR,SUCCESS,Mobile
T0006520,A001006,2025-08-26 00:46:53.530779,Interest,150842.2,INR,PENDING,Mobile
T0006521,A001005,2026-01-24 19:12:52.530779,Withdrawal,183215.42,INR,FAILED,Mobile
T0006522,A001237,2025-01-14 20:32:15.530779,Fee,6363.89,INR,PENDING,ATM
T0006523,A000063,2026-05-24 14:08:01.530779,Interest,49322.92,INR,SUCCESS,ATM
T0006524,A001264,2025-03-19 21:03:55.530779,Interest,87782.13,INR,PENDING,Branch
T0006525,A001474,2026-01-07 05:02:05.530779,Withdrawal,102140.58,INR,PENDING,Branch
T0006526,A000181,2025-03-28 18:53:36.530779,Deposit,112435.89,INR,FAILED,Branch
T0006527,A000847,2025-12-18 19:01:40.530779,Payment,167705.1,INR,SUCCESS,Branch
T0006528,A000139,2024-12-06 18:49:36.530779,Fee,11447.19,INR,PENDING,Branch
T0006529,A001027,2025-06-18 15:05:32.530779,Fee,223685.19,INR,SUCCESS,Mobile
T0006530,A000442,2024-10-23 12:35:34.530779,Interest,121528.32,INR,SUCCESS,Branch
T0006531,A000288,2025-02-28 08:45:37.530779,Payment,29425.43,INR,PENDING,Mobile
T0006532,A000573,2025-05-25 04:56:32.530779,Fee,173261.22,INR,FAILED,Mobile
T0006533,A000223,2025-10-23 12:10:44.530779,Fee,134182.84,INR,PENDING,Online
T0006534,A000838,2026-06-10 18:57:47.530779,Payment,20357.39,INR,SUCCESS,ATM
T0006535,A000488,2024-10-11 14:00:02.530779,Transfer,242938.85,INR,SUCCESS,ATM
T0006536,A000418,2026-01-11 14:06:01.530779,Fee,137728.05,INR,FAILED,Mobile
T0006537,A000662,2025-10-31 18:29:07.530779,Deposit,2910.19,INR,SUCCESS,ATM
T0006538,A001328,2025-05-10 17:55:45.530779,Interest,173670.56,INR,PENDING,Online
T0006539,A001274,2024-10-17 20:30:28.530779,Fee,228250.72,INR,FAILED,Branch
T0006540,A000330,2026-08-24 20:07:32.530779,Interest,243982.63,INR,PENDING,ATM
T0006541,A000670,2026-08-27 00:01:36.530779,Deposit,217821.23,INR,PENDING,Online
T0006542,A000957,2025-08-03 17:45:03.530779,Interest,55949.84,INR,PENDING,Branch
T0006543,A000463,2025-10-08 09:22:36.530779,Transfer,237832.51,INR,FAILED,Mobile
T0006544,A001267,2025-10-15 10:07:17.530779,Fee,97998.65,INR,PENDING,Online
T0006545,A001478,2026-02-01 17:36:51.530779,Fee,151339.67,INR,FAILED,Branch
T0006546,A000330,2025-02-12 04:52:20.530779,Withdrawal,174438.71,INR,FAILED,Branch
T0006547,A000664,2026-08-12 02:30:30.530779,Withdrawal,59311.98,INR,SUCCESS,Online
T0006548,A000023,2025-02-18 17:30:58.530779,Withdrawal,115107.58,INR,FAILED,Online
T0006549,A001253,2026-01-20 14:42:06.530779,Payment,191019.74,INR,PENDING,Branch
T0006550,A000499,2026-08-31 19:55:38.530779,Fee,173000.74,INR,FAILED,Online
T0006551,A000493,2025-06-05 12:28:34.530779,Fee,94397.09,INR,PENDING,Online
T0006552,A001057,2025-01-17 15:15:40.530779,Deposit,38820.54,INR,SUCCESS,Branch
T0006553,A000112,2025-09-04 23:39:43.530779,Deposit,100695.51,INR,PENDING,Online
T0006554,A001085,2025-09-11 12:45:10.530779,Transfer,231992.69,INR,SUCCESS,Mobile
T0006555,A000525,2025-02-14 08:50:09.530779,Transfer,89044.9,INR,FAILED,ATM
T0006556,A000372,2025-03-26 07:09:08.530779,Withdrawal,24069.54,INR,PENDING,ATM
T0006557,A000389,2025-07-03 02:29:04.530779,Fee,200443.97,INR,PENDING,ATM
T0006558,A000916,2026-07-23 02:32:17.530779,Payment,141045.8,INR,SUCCESS,Mobile
T0006559,A001130,2024-11-12 08:06:41.530779,Deposit,79276.18,INR,PENDING,ATM
T0006560,A000987,2026-05-14 00:56:36.530779,Deposit,87371.75,INR,PENDING,Branch
T0006561,A001451,2026-05-25 12:52:34.530779,Deposit,3353.44,INR,FAILED,Mobile
T0006562,A001333,2025-11-15 03:30:21.530779,Deposit,201976.49,INR,PENDING,Branch
T0006563,A001444,2025-07-15 00:55:23.530779,Fee,162067.07,INR,SUCCESS,Branch
T0006564,A001407,2025-04-03 00:20:04.530779,Payment,144518.86,INR,PENDING,Mobile
T0006565,A000142,2026-03-17 04:43:05.530779,Transfer,78561.09,INR,PENDING,Branch
T0006566,A001234,2026-03-05 20:39:20.530779,Fee,222210.41,INR,FAILED,Mobile
T0006567,A000481,2026-02-19 20:24:39.530779,Deposit,195225.27,INR,SUCCESS,ATM
T0006568,A000296,2024-11-16 12:33:31.530779,Deposit,125664.37,INR,SUCCESS,ATM
T0006569,A001147,2025-10-17 01:19:45.530779,Withdrawal,186037.39,INR,PENDING,Online
T0006570,A000837,2025-02-20 23:11:24.530779,Deposit,65742.18,INR,PENDING,ATM
T0006571,A000863,2026-03-14 20:04:56.530779,Transfer,65934.78,INR,PENDING,Online
T0006572,A000558,2026-04-04 09:19:33.530779,Deposit,148599.56,INR,SUCCESS,Branch
T0006573,A000941,2025-09-16 10:38:15.530779,Deposit,155589.21,INR,SUCCESS,Branch
T0006574,A001408,2026-07-08 01:18:07.530779,Transfer,63446.57,INR,FAILED,ATM
T0006575,A000076,2026-03-16 16:36:41.530779,Transfer,99837.74,INR,SUCCESS,Mobile
T0006576,A000761,2024-10-18 01:09:04.530779,Payment,249147.41,INR,PENDING,ATM
T0006577,A000802,2025-06-25 22:13:35.530779,Deposit,90241.78,INR,SUCCESS,Mobile
T0006578,A000686,2026-08-09 07:28:54.530779,Deposit,104320.76,INR,PENDING,ATM
T0006579,A000114,2025-10-10 15:11:08.530779,Transfer,7370.53,INR,FAILED,Online
T0006580,A001319,2026-02-25 12:33:52.530779,Transfer,174088.72,INR,FAILED,ATM
T0006581,A001177,2026-01-29 19:00:39.530779,Withdrawal,206537.39,INR,FAILED,Mobile
T0006582,A001233,2026-05-10 02:55:56.530779,Transfer,121929.71,INR,SUCCESS,Branch
T0006583,A001216,2025-02-22 20:04:16.530779,Deposit,176264.93,INR,FAILED,Mobile
T0006584,A001499,2024-12-13 20:03:20.530779,Payment,202026.02,INR,SUCCESS,Online
T0006585,A000934,2024-10-17 04:27:24.530779,Payment,226639.0,INR,FAILED,Branch
T0006586,A000384,2024-12-01 10:39:38.530779,Transfer,168926.52,INR,SUCCESS,Mobile
T0006587,A000153,2024-12-11 03:05:45.530779,Interest,145263.72,INR,SUCCESS,Branch
T0006588,A001380,2026-07-15 14:35:40.530779,Withdrawal,58715.03,INR,FAILED,Mobile
T0006589,A000224,2026-06-29 19:32:04.530779,Withdrawal,237099.36,INR,SUCCESS,Online
T0006590,A000499,2026-06-08 18:59:22.530779,Deposit,249175.49,INR,FAILED,Mobile
T0006591,A001094,2025-06-02 17:17:51.530779,Deposit,51900.56,INR,FAILED,Mobile
T0006592,A001055,2025-04-08 06:00:26.530779,Payment,66140.87,INR,SUCCESS,ATM
T0006593,A000827,2025-11-20 11:04:33.530779,Fee,98232.24,INR,PENDING,Online
T0006594,A001135,2026-07-26 11:34:38.530779,Deposit,7940.47,INR,PENDING,ATM
T0006595,A001347,2026-04-12 20:23:32.530779,Transfer,230194.23,INR,PENDING,Mobile
T0006596,A000671,2026-03-31 03:38:48.530779,Payment,208060.08,INR,SUCCESS,Online
T0006597,A000453,2025-08-07 09:14:36.530779,Interest,135920.26,INR,PENDING,ATM
T0006598,A000219,2025-12-28 19:06:23.530779,Fee,158962.8,INR,FAILED,Branch
T0006599,A001269,2026-06-17 09:23:44.530779,Interest,229944.28,INR,FAILED,Online
T0006600,A000234,2025-09-10 22:32:03.530779,Transfer,67847.86,INR,FAILED,Online
T0006601,A001217,2026-05-23 23:22:46.530779,Transfer,63208.97,INR,FAILED,Online
T0006602,A000833,2024-10-25 23:33:53.530779,Transfer,103814.99,INR,SUCCESS,Branch
T0006603,A001099,2025-10-25 15:01:09.530779,Fee,90572.72,INR,FAILED,ATM
T0006604,A001403,2025-05-18 22:30:17.530779,Payment,55036.01,INR,FAILED,Branch
T0006605,A001238,2025-12-07 12:33:26.530779,Fee,222373.67,INR,PENDING,Online
T0006606,A000565,2025-03-11 07:45:12.530779,Transfer,230695.95,INR,SUCCESS,Mobile
T0006607,A000877,2026-04-17 03:09:11.530779,Withdrawal,46218.82,INR,FAILED,ATM
T0006608,A001258,2026-02-24 10:42:21.530779,Interest,27018.56,INR,PENDING,Branch
T0006609,A000789,2024-12-28 10:47:26.530779,Withdrawal,137211.9,INR,SUCCESS,Branch
T0006610,A001101,2025-05-01 11:37:53.530779,Deposit,164835.77,INR,SUCCESS,Mobile
T0006611,A000739,2024-12-17 23:23:44.530779,Deposit,157524.06,INR,SUCCESS,Mobile
T0006612,A000233,2025-09-08 15:07:13.530779,Deposit,236565.52,INR,SUCCESS,Mobile
T0006613,A000593,2026-01-29 17:52:46.530779,Payment,46996.15,INR,FAILED,Branch
T0006614,A000913,2026-05-04 06:23:56.530779,Withdrawal,187061.81,INR,SUCCESS,Online
T0006615,A000156,2026-01-27 13:16:26.530779,Fee,174763.59,INR,FAILED,Mobile
T0006616,A001070,2025-03-13 12:02:07.530779,Fee,85347.17,INR,PENDING,ATM
T0006617,A000247,2026-07-29 06:36:09.530779,Withdrawal,158683.98,INR,FAILED,Branch
T0006618,A001081,2025-07-27 23:58:45.530779,Payment,76930.48,INR,FAILED,Online
T0006619,A001250,2025-12-26 06:32:24.530779,Payment,37955.41,INR,PENDING,Branch
T0006620,A000712,2025-01-04 17:09:50.530779,Payment,85453.07,INR,FAILED,Online
T0006621,A001038,2025-10-19 03:58:10.530779,Withdrawal,185219.47,INR,FAILED,Mobile
T0006622,A000177,2025-08-22 03:57:20.530779,Fee,9491.41,INR,FAILED,ATM
T0006623,A000160,2025-08-27 10:50:00.530779,Fee,224485.59,INR,PENDING,Mobile
T0006624,A000756,2025-07-13 03:13:58.530779,Withdrawal,128516.59,INR,FAILED,Mobile
T0006625,A000515,2025-08-04 19:21:01.530779,Deposit,16761.52,INR,FAILED,Online
T0006626,A000099,2026-08-07 15:51:53.530779,Interest,166908.18,INR,FAILED,Online
T0006627,A000667,2025-07-28 10:34:04.530779,Withdrawal,249832.7,INR,FAILED,ATM
T0006628,A000198,2025-03-22 00:09:35.530779,Transfer,95354.36,INR,SUCCESS,ATM
T0006629,A000778,2025-12-09 03:24:14.530779,Interest,236280.73,INR,SUCCESS,ATM
T0006630,A000385,2026-01-18 07:43:36.530779,Payment,106422.27,INR,PENDING,ATM
T0006631,A000182,2024-09-27 21:58:10.530779,Withdrawal,66855.72,INR,PENDING,Branch
T0006632,A000032,2026-02-20 01:56:02.530779,Fee,1541.06,INR,SUCCESS,ATM
T0006633,A000210,2026-01-26 22:48:59.530779,Interest,239268.08,INR,FAILED,Online
T0006634,A000735,2025-08-05 20:39:03.530779,Deposit,70015.49,INR,PENDING,ATM
T0006635,A000388,2025-08-20 18:48:23.530779,Fee,121635.48,INR,SUCCESS,Branch
T0006636,A000957,2026-04-05 00:45:00.530779,Withdrawal,148732.31,INR,FAILED,Online
T0006637,A001096,2026-03-03 01:14:07.530779,Transfer,60386.81,INR,PENDING,Online
T0006638,A000637,2025-10-16 19:07:19.530779,Fee,35066.22,INR,FAILED,Mobile
T0006639,A000048,2025-04-08 23:10:22.530779,Fee,151074.96,INR,FAILED,Online
T0006640,A000565,2025-08-05 13:27:09.530779,Transfer,85162.26,INR,SUCCESS,Online
T0006641,A000774,2026-07-29 23:40:43.530779,Interest,744.85,INR,FAILED,Online
T0006642,A001259,2026-08-11 21:38:46.530779,Deposit,127955.38,INR,PENDING,Branch
T0006643,A000109,2025-05-14 07:06:41.530779,Deposit,44419.83,INR,PENDING,Branch
T0006644,A000936,2025-05-22 04:28:45.530779,Withdrawal,41665.27,INR,FAILED,Mobile
T0006645,A000664,2025-11-30 21:45:06.530779,Deposit,65503.79,INR,SUCCESS,Mobile
T0006646,A000092,2026-07-16 13:28:37.530779,Transfer,146325.95,INR,FAILED,Branch
T0006647,A000432,2025-05-17 12:24:50.530779,Transfer,210853.88,INR,SUCCESS,Branch
T0006648,A000533,2026-07-24 12:45:24.530779,Fee,51587.13,INR,FAILED,Mobile
T0006649,A000389,2026-04-19 16:28:37.530779,Transfer,210882.9,INR,SUCCESS,Mobile
T0006650,A000711,2026-08-14 23:24:27.530779,Fee,146892.67,INR,FAILED,Mobile
T0006651,A001298,2025-11-24 01:35:09.530779,Payment,206009.77,INR,PENDING,Online
T0006652,A001275,2026-06-06 19:52:43.530779,Interest,114652.06,INR,FAILED,ATM
T0006653,A000184,2024-10-01 10:52:15.530779,Transfer,163715.82,INR,SUCCESS,Online
T0006654,A000187,2025-10-21 10:01:21.530779,Deposit,152041.86,INR,SUCCESS,Mobile
T0006655,A000860,2025-12-08 12:47:52.530779,Transfer,179324.63,INR,PENDING,Mobile
T0006656,A000591,2026-09-04 12:33:43.530779,Withdrawal,107061.61,INR,SUCCESS,Branch
T0006657,A001323,2025-01-28 19:05:26.530779,Fee,164755.96,INR,SUCCESS,Mobile
T0006658,A000418,2026-03-07 08:53:11.530779,Transfer,212749.09,INR,PENDING,Mobile
T0006659,A001223,2026-03-24 22:57:33.530779,Transfer,230956.25,INR,FAILED,ATM
T0006660,A000343,2026-04-18 20:00:31.530779,Withdrawal,81577.08,INR,PENDING,Branch
T0006661,A000660,2025-07-02 17:07:44.530779,Withdrawal,149162.07,INR,PENDING,Branch
T0006662,A000816,2026-01-02 12:22:03.530779,Transfer,78739.69,INR,SUCCESS,ATM
T0006663,A001098,2025-12-10 06:46:41.530779,Withdrawal,107096.64,INR,FAILED,Branch
T0006664,A000120,2025-09-10 15:57:40.530779,Withdrawal,20163.06,INR,SUCCESS,Online
T0006665,A001285,2025-03-10 04:04:32.530779,Deposit,61422.6,INR,PENDING,Branch
T0006666,A001313,2025-09-19 07:04:58.530779,Interest,196312.65,INR,SUCCESS,Online
T0006667,A001048,2025-07-25 09:53:14.530779,Withdrawal,206149.1,INR,FAILED,ATM
T0006668,A000930,2026-08-13 11:30:01.530779,Transfer,141018.1,INR,PENDING,Mobile
T0006669,A001066,2026-06-15 14:54:03.530779,Withdrawal,140525.75,INR,SUCCESS,ATM
T0006670,A000587,2025-02-21 12:57:37.530779,Withdrawal,9075.88,INR,SUCCESS,ATM
T0006671,A000696,2026-08-26 08:29:28.530779,Withdrawal,241121.7,INR,FAILED,Online
T0006672,A001394,2026-02-03 06:33:14.530779,Transfer,197459.39,INR,FAILED,Online
T0006673,A001483,2025-12-06 18:49:10.530779,Fee,160116.06,INR,PENDING,Mobile
T0006674,A000209,2025-06-08 16:32:57.530779,Transfer,119008.53,INR,FAILED,Branch
T0006675,A001118,2025-01-05 00:03:17.530779,Deposit,166149.24,INR,SUCCESS,Online
T0006676,A000333,2025-04-26 00:10:00.530779,Withdrawal,222549.68,INR,PENDING,Mobile
T0006677,A000693,2025-04-22 20:37:25.530779,Transfer,26741.71,INR,SUCCESS,Branch
T0006678,A000460,2026-05-23 18:04:17.530779,Withdrawal,47838.35,INR,PENDING,ATM
T0006679,A000537,2025-06-12 03:01:24.530779,Withdrawal,233876.19,INR,FAILED,Mobile
